,SEQ_NO,YEAR,ISO,COUNTRY_CDE,LAND_AREA,HARV_AREA,FERT,YIELD,AVG_TEMP_JAN,AVG_TEMP_FEB,AVG_TEMP_MAR,AVG_TEMP_APR,AVG_TEMP_MAY,AVG_TEMP_JUN,AVG_TEMP_JUL,AVG_TEMP_AUG,AVG_TEMP_SEP,AVG_TEMP_OCT,AVG_TEMP_NOV,AVG_TEMP_DEC,AVG_RF_JAN,AVG_RF_FEB,AVG_RF_MAR,AVG_RF_APR,AVG_RF_MAY,AVG_RF_JUN,AVG_RF_JUL,AVG_RF_AUG,AVG_RF_SEP,AVG_RF_OCT,AVG_RF_NOV,AVG_RF_DEC,AVG_Q1_TEMP,AVG_Q2_TEMP,AVG_Q3_TEMP,AVG_Q4_TEMP,AVG_Q4_RF,AVG_Q3_RF,AVG_Q2_RF,AVG_Q1_RF
1199,1350,2014,ITA,51,29414,219500,126.56,6.31,6.28229,7.14873,9.06788,11.7857,14.1832,19.4585,20.713,20.5857,18.3533,15.1062,11.4827,6.23547,116.219,113.631,62.5104,81.4053,66.7708,80.2068,102.906,59.3408,69.6793,72.8607,128.184,76.4659,7.499633333,15.14246667,19.884,10.94145667,92.50353333,77.3087,76.12763333,97.45346667
1200,1351,2015,ITA,51,29414,227331,128.92,6.68,4.9772,4.77124,8.10788,11.0469,15.7676,19.8907,24.103,22.7576,17.9098,13.4919,10.1646,6.80853,90.7047,76.1359,74.6456,54.0006,66.9641,68.695,35.2085,72.0755,76.5665,117.567,45.5045,14.5683,5.952106667,15.5684,21.59013333,10.15501,59.21326667,61.2835,63.2199,80.4954
1201,1353,1991,JAM,52,1083,208,203.97,2.7,24.2875,23.7609,24.491,25.0965,25.2218,26.3306,26.8056,26.6991,26.2145,25.8166,24.8316,24.4751,74.2177,34.3181,134.356,159.539,348.956,55.3911,49.7455,75.3289,174.729,164.347,271.832,84.4458,24.1798,25.54963333,26.57306667,25.0411,173.5416,99.93446667,187.9620333,80.96393333
1202,1354,1992,JAM,52,1083,211,156.62,2.4,24.0926,24.4112,24.8912,25.4225,25.1749,26.8044,26.8732,26.6883,26.4691,25.9896,25.9362,25.101,24.9692,88.2876,72.283,119.784,327.761,108.068,46.3049,153.111,161.159,149.339,63.3979,194.988,24.465,25.8006,26.67686667,25.6756,135.9083,120.1916333,185.2043333,61.8466
1203,1355,1993,JAM,52,1083,86,134.48,3.13,24.6656,23.9651,24.4918,25.2836,25.4417,26.7019,26.4601,27.1619,26.4253,26.3021,25.7508,24.8267,181.398,86.8927,197.146,296.537,611.812,97.8219,149.263,108.696,210.371,174.3,399.156,194.008,24.37416667,25.80906667,26.68243333,25.62653333,255.8213333,156.11,335.3903,155.1455667
1204,1356,1994,JAM,52,1083,87,144.1,2.91,24.2822,24.4784,25.07,25.6742,25.9811,27.1343,26.7744,26.8358,26.7991,26.0938,25.8245,24.9059,200.754,48.8933,116.514,137.957,325.789,37.9386,86.1373,103.725,79.2288,179.402,335.615,62.9699,24.6102,26.2632,26.8031,25.60806667,192.6623,89.69703333,167.2282,122.0537667
1205,1357,1995,JAM,52,1083,65,167.84,2.43,23.9341,24.2879,24.4884,25.6433,26.3133,26.8882,26.9602,26.2985,26.6373,25.6224,25.3412,24.4316,155.077,145.843,88.6753,91.9097,193.459,138.498,239.289,290.872,180.352,443.528,286.436,104.446,24.2368,26.2816,26.632,25.13173333,278.1366667,236.8376667,141.2889,129.8651
1206,1358,1996,JAM,52,1083,21,153.55,1.43,23.4767,23.3205,24.0388,25.1204,25.5374,26.206,26.138,26.2721,26.7488,26.008,25.1429,24.1217,168.142,217.558,148.662,194.196,190.511,118.405,209.524,199.764,107.088,331.192,532.168,70.2931,23.612,25.62126667,26.3863,25.09086667,311.2177,172.1253333,167.704,178.1206667
1207,1359,1997,JAM,52,1083,18,155.98,1.61,23.7196,24.4917,24.9543,25.5628,25.8615,26.5881,26.6655,27.2142,26.641,26.0572,26.0637,25.4885,119.56,80.3341,69.3316,51.015,73.1909,239.907,84.2391,81.8561,172.777,244.202,106.037,189.252,24.38853333,26.00413333,26.84023333,25.8698,179.8303333,112.9574,121.3709667,89.7419
1208,1360,1998,JAM,52,1083,16,161.69,1.88,24.5951,23.9305,24.6943,25.3935,25.9836,27.1168,26.9643,27.0213,26.5374,26.2141,25.859,25.2068,192.648,103.658,263.043,124.069,100.029,50.0486,226.635,167.683,297.187,258.666,325.22,245.252,24.40663333,26.16463333,26.841,25.75996667,276.3793333,230.5016667,91.3822,186.4496667
1209,1361,1999,JAM,52,1083,29,161.14,1.07,24.3638,23.3992,24.5917,25.3976,25.8645,26.6391,26.6757,27.0266,26.4024,25.9055,25.0578,24.2388,75.2367,211.918,157.039,71.976,155.48,129.106,127.281,207.54,413.895,327.04,327.259,76.8409,24.11823333,25.96706667,26.70156667,25.06736667,243.7133,249.572,118.854,148.0645667
1210,1362,2000,JAM,52,1083,13,160,0.92,23.6076,23.7179,24.5333,25.423,26.0338,26.6899,26.8481,26.9704,26.283,26.0422,25.6926,24.4969,44.5705,53.0526,27.7993,40.9208,235.351,73.3043,121.197,121.155,306.943,244.21,118.169,346.69,23.95293333,26.0489,26.7005,25.41056667,236.3563333,183.0983333,116.5253667,41.80746667
1211,1363,2001,JAM,52,1083,24,148.96,1.38,23.2809,24.6714,24.8897,25.4138,25.5765,26.6607,26.8049,27.5847,26.9274,26.3141,25.2913,25.3189,219.391,8.89004,80.2119,38.6013,368.253,9.9341,138.211,69.6042,139.815,251.751,521.951,371.541,24.28066667,25.88366667,27.10566667,25.64143333,381.7476667,115.8767333,138.9294667,102.83098
1212,1364,2002,JAM,52,1083,11,94.67,0.91,24.7567,24.4897,25.2262,25.4916,25.7056,26.4368,26.8477,27.4437,26.3602,26.2386,26.2452,25.3251,71.3045,17.358,47.4989,104.964,419.586,174.82,37.3755,70.0516,398.066,160.504,243.576,87.9519,24.8242,25.878,26.88386667,25.9363,164.0106333,168.4977,233.1233333,45.38713333
1213,1365,2003,JAM,52,1083,13,112.19,1.08,23.917,25.0405,25.6939,25.8188,26.3507,26.6222,26.9253,27.0847,26.9481,26.55,26.072,24.8511,314.567,23.6231,53.8922,252.871,587.515,159.946,89.9109,240.674,119.391,245.623,210.655,259.19,24.8838,26.2639,26.98603333,25.82436667,238.4893333,149.9919667,333.444,130.6941
1214,1366,2004,JAM,52,1083,7,123.95,1.43,23.8658,24.755,24.8696,25.3768,25.9829,27.2606,26.7294,27.4089,26.5428,26.5427,25.8863,24.794,121.739,67.9963,61.4825,88.8682,181.174,13.8888,207.237,123.262,468.135,149.074,74.1981,108.478,24.4968,26.20676667,26.8937,25.741,110.5833667,266.2113333,94.64366667,83.73926667
1215,1367,2005,JAM,52,1083,1,115.84,3,23.8342,23.6017,25.5787,25.8089,26.0766,26.4247,26.8725,27.5571,27.3236,25.7265,25.7917,24.8673,141.928,3.22858,24.348,285.883,413.283,376.106,105.562,113.914,119.676,1136.15,288.474,132.857,24.3382,26.1034,27.25106667,25.46183333,519.1603333,113.0506667,358.424,56.50152667
1216,1368,2006,JAM,52,1083,1,63.52,2,24.2656,23.9264,24.6763,25.5001,25.9766,26.5368,26.8877,27.0212,27.1344,26.9775,25.743,25.9188,98.9166,163.257,0.41873,46.5743,105.513,258.115,121.139,276.632,127.539,94.7257,282.657,40.3222,24.28943333,26.0045,27.01443333,26.2131,139.2349667,175.1033333,136.7341,87.53077667
1217,1369,2007,JAM,52,1083,22,36.22,2.95,24.8102,24.5664,24.9163,25.4797,25.6363,26.6069,26.8319,26.5934,26.605,25.6133,25.1025,24.7085,84.408,77.1974,187.817,117.954,339.545,109.248,295.328,155.54,161.99,1018.08,536.942,351.005,24.7643,25.90763333,26.67676667,25.14143333,635.3423333,204.286,188.9156667,116.4741333
1218,1370,2008,JAM,52,1083,30,37.64,3.33,23.6739,24.2876,24.4796,25.0935,25.5474,26.4562,26.6144,26.7105,26.4266,25.7525,24.8338,24.4159,58.3956,39.5979,145.828,94.4132,132.224,133.768,361.825,135.726,264.172,169.252,370.627,57.3585,24.14703333,25.69903333,26.58383333,25.00073333,199.0791667,253.9076667,120.1350667,81.27383333
1219,1371,2009,JAM,52,1083,37,58.19,4.05,23.6842,23.5622,23.9281,25.218,25.3865,26.2365,26.9886,27.2505,27.2236,26.6704,26.0453,25.6134,18.5077,43.5865,8.46613,84.4867,406.015,103.624,89.0452,76.6913,117.672,186.023,85.1849,163.508,23.72483333,25.61366667,27.15423333,26.1097,144.9053,94.4695,198.0419,23.52011
1220,1372,2010,JAM,52,1083,56,62.63,4.74,24.0451,23.9534,24.9627,25.9134,26.4649,26.8797,26.4643,27.441,26.6032,25.6684,25.0362,22.9309,35.9855,96.8119,178.67,291.04,562.839,202.091,359.949,179.432,920.627,347.713,172.412,340.91,24.3204,26.41933333,26.83616667,24.54516667,287.0116667,486.6693333,351.99,103.8224667
1221,1373,2011,JAM,52,1083,44,71.18,5.33,23.7563,23.995,24.3687,25.6171,25.5474,26.0791,26.3002,26.8876,26.4469,25.7404,25.493,24.6177,18.2268,52.1944,109.38,16.3244,162.504,579.911,459.386,285.115,169.068,517.382,76.8651,89.915,24.04,25.74786667,26.5449,25.2837,228.0540333,304.523,252.9131333,59.93373333
1222,1374,2012,JAM,52,1083,61,87.38,4.9,23.5847,24.1625,24.6808,25.1301,25.7566,26.4402,26.4566,26.7038,26.2985,26.2141,25.1951,25.0836,23.0622,9.38985,204.149,434.565,72.8051,138.98,132.087,317.163,297.508,438.461,169.368,44.0236,24.14266667,25.77563333,26.4863,25.4976,217.2842,248.9193333,215.4500333,78.86701667
1223,1375,2013,JAM,52,1083,10,68.46,4.2,24.5947,24.2938,24.3031,25.7018,25.3423,26.5356,25.8505,26.6771,26.5821,25.9434,25.7199,25.2206,15.591,52.1162,113.238,126.798,269.922,47.2233,209.391,319.676,210.857,44.3429,245.869,140.171,24.3972,25.8599,26.3699,25.62796667,143.4609667,246.6413333,147.9811,60.31506667
1224,1376,2014,JAM,52,1083,6,65.53,3.67,24.3951,24.5692,24.7783,26.063,25.5487,26.6053,27.0709,27.4889,27.0398,26.3229,25.6483,24.9901,106.582,65.9487,137.083,134.609,314.565,48.9599,50.6667,273.23,111.06,152.338,135.925,204.089,24.58086667,26.07233333,27.19986667,25.65376667,164.1173333,144.9855667,166.0446333,103.2045667
1225,1377,2015,JAM,52,1083,4,65.53,4.5,24.6171,24.0628,25.084,25.465,26.0119,26.9152,26.8871,27.5704,27.1465,26.6578,26.1807,26.1996,11.2824,96.01,243.165,23.2085,28.2148,24.5875,69.65,39.9942,75.7668,271.165,72.3073,171.977,24.58796667,26.1307,27.20133333,26.34603333,171.8164333,61.80366667,25.33693333,116.8191333
1226,1379,1991,JPN,53,36460,2049000,369.62,5.86,0.34466,-0.2434,3.83573,9.93941,14.1227,19.3675,21.8977,22.1465,19.7771,13.8383,7.32091,3.08018,62.8851,95.1541,132.114,122.881,108.449,239.033,260.501,202.573,228.619,168.892,89.1351,72.2892,1.31233,14.47653667,21.27376667,8.079796667,110.1054333,230.5643333,156.7876667,96.71773333
1227,1380,1992,JPN,53,36460,2106000,378.45,6.28,0.68749,0.37821,4.08851,9.472,12.9134,17.0011,21.735,22.6677,18.7529,13.1836,7.66004,3.09328,61.6931,56.3985,140.675,132.37,136.099,168.863,136.601,211.317,143.295,138.698,90.4409,89.0652,1.71807,13.12883333,21.05186667,7.978973333,106.0680333,163.7376667,145.7773333,86.25553333
1228,1381,1993,JPN,53,36460,2139000,387.85,4.58,0.81104,1.16106,3.02609,8.23002,13.1754,17.056,19.7736,20.9862,18.3165,12.5701,8.52906,2.50491,90.4666,85.3842,69.5302,89.4583,127.363,279.691,337.792,281.875,225.758,125.04,128.222,91.1389,1.666063333,12.82047333,19.6921,7.868023333,114.8003,281.8083333,165.5041,81.79366667
1229,1382,1994,JPN,53,36460,2212000,378.43,6.77,-0.7128,0.42396,2.33301,9.86233,15.021,18.0584,23.7075,25.1619,20.6201,14.7821,8.40331,2.67708,59.5069,90.6969,82.6919,89.5011,107.675,134.897,83.1804,101.757,255.707,76.7078,58.3128,58.8731,0.68139,14.31391,23.16316667,8.62083,64.63123333,146.8814667,110.6910333,77.6319
1230,1383,1995,JPN,53,36460,2118000,354.45,6.34,-0.5182,0.17139,3.4546,9.26323,14.2616,16.8326,22.403,24.0821,18.8869,14.5771,6.99293,1.51543,72.311,34.3691,106.124,127.594,186.65,152.27,292.557,184.071,139.214,92.6223,74.3335,44.9335,1.03593,13.45247667,21.79066667,7.695153333,70.62976667,205.2806667,155.5046667,70.9347
1231,1384,1996,JPN,53,36450,1977000,339.63,6.54,-0.4018,-0.7664,2.99487,7.29703,13.075,17.885,21.9316,22.6337,18.7609,13.4005,7.6203,2.46811,53.4528,44.5546,120.958,63.8189,116.058,216.127,181.063,135.994,164.899,96.3988,94.078,83.4434,0.60889,12.75234333,21.10873333,7.829636667,91.30673333,160.652,132.0013,72.98846667
1232,1385,1997,JPN,53,36450,1953000,330.42,6.42,-0.0153,0.38116,4.08821,9.5006,14.1594,17.9994,22.2572,22.6441,18.7833,12.9145,8.94564,3.19438,58.615,44.4906,81.5417,107.619,162.361,191.869,266.564,164.877,230.562,71.5398,148.128,73.6015,1.48469,13.88646667,21.2282,8.351506667,97.75643333,220.6676667,153.9496667,61.5491
1233,1386,1998,JPN,53,36450,1801000,312.81,6.22,-1.0455,0.91589,4.3349,11.307,15.5987,17.7893,22.0337,23.181,20.5481,15.3159,7.60959,3.05522,140.645,86.5135,79.1799,155.758,196.184,248.507,191.666,229.597,234.894,211.884,70.5794,56.0822,1.401763333,14.89833333,21.92093333,8.660236667,112.8485333,218.719,200.1496667,102.1128
1234,1387,1999,JPN,53,36450,1788000,319.5,6.41,0.012,-0.1535,4.01187,9.31732,14.4921,18.7025,22.0569,24.4653,21.3548,14.4259,8.24983,2.26368,47.9565,61.8491,113.912,110.981,142.673,273.756,261.919,211.849,229.32,124.068,90.1474,52.6863,1.290123333,14.17064,22.62566667,8.313136667,88.96723333,234.3626667,175.8033333,74.57253333
1235,1388,2000,JPN,53,36450,1770000,324.61,6.7,0.91659,-1.0619,2.99684,8.86306,14.7619,18.2196,23.3109,24.2464,20.3056,14.0682,7.89589,1.98551,82.9478,40.6196,96.8811,131.035,126.654,198.656,186.065,93.4195,282.041,117.022,118.963,56.5795,0.95051,13.94818667,22.62096667,7.9832,97.5215,187.1751667,152.115,73.48283333
1236,1389,2001,JPN,53,36450,1706000,304.68,6.64,-1.5975,-0.6147,3.39014,9.91895,14.7471,18.4469,23.2104,22.8106,18.9704,13.9037,7.41189,1.22596,114.429,63.0038,84.8734,51.5594,125.862,217.216,159.175,180.216,207.912,186.857,81.531,67.1886,0.392646667,14.37098333,21.6638,7.51385,111.8588667,182.4343333,131.5458,87.4354
1237,1390,2002,JPN,53,36450,1688000,333.54,6.58,0.64347,1.42915,5.40049,10.9779,14.3658,17.8396,22.6681,22.9736,19.4329,13.6666,5.48323,1.32932,120.41,38.5169,98.1672,88.1308,137.375,148.938,267.994,169.042,132.369,156.497,104.161,89.6833,2.491036667,14.39443333,21.69153333,6.826383333,116.7804333,189.8016667,124.8146,85.69803333
1238,1391,2003,JPN,53,36450,1665000,335.17,5.85,-0.9061,0.20077,2.89789,9.91385,14.5104,18.3786,19.6173,22.2567,19.7958,13.0704,9.43492,2.99541,97.5212,48.902,107.216,140.087,134.633,174.246,253.245,291.622,140.755,102.038,154.757,64.6947,0.730853333,14.26761667,20.5566,8.500243333,107.1632333,228.5406667,149.6553333,84.5464
1239,1392,2004,JPN,53,36450,1701000,353.68,6.42,-0.2977,1.59767,3.8902,9.90512,15.1147,19.287,23.4802,23.3164,20.4286,13.7562,9.54967,3.47751,54.4053,67.5119,78.4578,97.7783,221.549,158.567,119.352,199.367,240.789,212.583,97.645,128.472,1.730056667,14.76894,22.4084,8.927793333,146.2333333,186.5026667,159.2981,66.79166667
1240,1393,2005,JPN,53,36450,1706000,347.97,6.65,-0.3709,-0.6456,2.8682,9.64856,13.1496,19.2473,21.6811,23.9836,20.5912,14.7632,7.9018,-0.1385,77.5203,82.0538,97.8419,67.0028,100.022,112.078,265.748,171.395,149.218,113.213,87.2313,66.7033,0.617233333,14.01515333,22.0853,7.508833333,89.0492,195.4536667,93.03426667,85.80533333
1241,1394,2006,JPN,53,36450,1688000,332.83,6.34,-0.9681,0.55642,3.41414,8.03689,14.29,18.0339,21.6778,24.4358,19.5103,14.5122,8.77087,2.88922,65.4496,101.409,100.674,136.92,164.899,190.781,338.839,147.306,151.142,151.652,129.13,118.359,1.00082,13.45359667,21.87463333,8.724096667,133.047,212.429,164.2,89.17753333
1242,1395,2007,JPN,53,36450,1673000,350.47,6.51,1.04093,2.14488,3.99205,8.63427,14.2988,18.9609,20.8501,24.3812,21.1662,14.3217,7.59571,2.94885,63.7022,59.7387,76.3396,76.6654,133.168,146.308,316.982,142.417,192.165,108.301,52.1809,94.3828,2.39262,13.96465667,22.1325,8.288753333,84.9549,217.188,118.7138,66.5935
1243,1396,2008,JPN,53,36450,1627000,278.23,6.78,-0.4864,-0.8061,4.87872,9.91342,14.1781,17.5972,23.0074,23.0045,20.1025,14.5797,7.59391,3.41918,60.1365,57.7638,87.2282,118.766,169.606,211.14,97.3784,237.19,157.404,113.621,93.9348,81.5074,1.195406667,13.89624,22.03813333,8.53093,96.3544,163.9908,166.504,68.37616667
1244,1397,2009,JPN,53,36450,1624000,238.93,6.52,0.60664,1.59325,4.20494,9.77803,15.0742,18.4809,21.4587,22.5689,19.2147,13.9627,8.08213,2.56359,107.416,92.6271,103.434,113.575,95.094,188.031,310.898,159.518,76.9042,158.478,146.451,89.4686,2.134943333,14.44437667,21.08076667,8.202806667,131.4658667,182.4400667,132.2333333,101.1590333
1245,1398,2010,JPN,53,36455,1628000,259.83,6.51,0.24456,0.8797,3.45589,7.94559,13.6721,19.1915,23.2397,25.5125,21.138,14.5325,7.99072,3.31569,52.6746,99.6312,146.778,172.423,158.747,228.558,241.428,113.261,185.559,152.744,87.252,119.141,1.526716667,13.60306333,23.29673333,8.61297,119.7123333,180.0826667,186.576,99.6946
1246,1399,2011,JPN,53,36455.5,1576000,263.88,6.66,-1.9079,1.23744,2.37435,8.80251,13.737,18.8047,23.1448,23.9263,20.6342,14.2003,9.33188,1.54135,40.0294,77.8164,54.9459,94.4972,222.471,236.163,193.029,176.422,335.667,131.357,100.434,78.6231,0.567963333,13.78140333,22.56843333,8.357843333,103.4713667,235.0393333,184.3770667,57.59723333
1247,1400,2012,JPN,53,36456,1581000,247.15,6.74,-1.1839,-1.2756,3.17752,9.33294,14.4053,17.824,22.6171,24.5532,21.2562,14.4772,7.32157,0.92411,53.6177,96.4644,127.768,117.07,120.189,232.939,232.982,144.013,202.781,125.149,142.97,110.19,0.23934,13.85408,22.80883333,7.574293333,126.103,193.2586667,156.7326667,92.6167
1248,1401,2013,JPN,53,36456,1599000,244.7,6.73,-1.3113,-0.3924,4.59188,8.84362,13.9174,18.8282,23.3227,24.6156,20.318,15.1014,7.67238,2.39243,67.1309,74.917,65.349,147.315,75.5176,191.602,170.404,209.122,252.376,245.443,109.663,92.822,0.962726667,13.86307333,22.7521,8.388736667,149.3093333,210.634,138.1448667,69.1323
1249,1402,2014,JPN,53,36456,1575000,245.65,6.7,-0.3788,0.02171,3.90403,9.28828,14.758,19.0628,22.7444,23.1145,19.1528,13.8517,8.6637,1.07326,64.6873,93.3489,126.989,79.651,118.189,193.014,192.571,317.804,125.185,193.458,88.7307,116.303,1.182313333,14.36969333,21.67056667,7.862886667,132.8305667,211.8533333,130.2846667,95.0084
1250,1403,2015,JPN,53,36456,1506000,222.78,6.63,0.40968,0.98344,4.85658,10.3213,15.8215,18.0371,22.3634,23.2068,18.9749,13.4562,9.23891,3.9868,95.329,53.7519,122.18,141.949,93.5506,206.605,252.408,213.841,241.598,82.1031,153.863,100.822,2.083233333,14.72663333,21.51503333,8.89397,112.2627,235.949,147.3682,90.4203
1251,1405,1991,KAZ,54,269970,86794.04167,2.970416667,3.350833333,-10.421,-12.263,-5.6354,10.0849,16.8329,23.1421,23.9685,20.1859,15.9311,9.81689,-0.7378,-8.9576,26.378,7.9782,10.7251,9.5282,15.7623,22.1471,26.9441,17.6092,12.7959,8.91417,17.9055,30.7085,-9.4398,16.68663333,20.0285,0.040496667,19.17605667,19.1164,15.81253333,15.0271
1252,1406,1992,KAZ,54,269970,117000,13.55,3.99,-8.0419,-8.6282,-5.9878,7.91764,14.365,19.3248,22.2945,19.145,13.2883,6.19699,-0.6117,-7.6612,21.4762,16.3816,8.88251,26.1026,22.4006,30.568,26.9198,36.7589,22.3094,17.371,17.3143,21.2385,-7.552633333,13.86914667,18.2426,-0.69197,18.64126667,28.6627,26.35706667,15.58010333
1253,1407,1993,KAZ,54,269970,109300,9.25,3.69,-9.3602,-10.272,-4.2324,6.91067,13.9417,20.4516,22.6817,20.8515,12.8087,6.28799,-8.4646,-11.452,19.3297,22.2307,25.3733,31.1928,28.5418,42.6025,42.1543,25.118,15.044,14.9684,25.6399,16.9275,-7.954866667,13.76799,18.78063333,-4.54287,19.1786,27.43876667,34.11236667,22.31123333
1254,1408,1994,KAZ,54,269970,101300,3.49,2.79,-11.618,-16.122,-5.6702,7.60576,16.1274,22.1314,21.5821,20.7385,14.4333,7.9366,0.33892,-9.0599,17.696,19.5749,17.7478,20.2501,26.2039,19.6288,31.4819,26.3361,11.6678,8.03278,38.9717,25.1409,-11.13673333,15.28818667,18.91796667,-0.26146,24.04846,23.16193333,22.0276,18.33956667
1255,1409,1995,KAZ,54,269970,84100,2.74,2.19,-11.945,-7.2212,-1.8368,12.3312,16.0741,21.8992,24.1011,22.034,15.4687,7.56095,1.19251,-9.8241,9.96703,10.9034,12.1693,7.79097,29.2505,16.2381,30.0305,19.4296,12.7479,25.112,12.6286,22.3787,-7.001,16.76816667,20.5346,-0.35688,20.03976667,20.736,17.75985667,11.01324333
1256,1410,1996,KAZ,54,269970,86500,3.97,2.62,-16.021,-12.582,-7.5939,4.99295,16.2794,22.1719,23.9897,20.0249,14.7981,5.79203,-2.1561,-7.3175,10.7211,13.8616,6.66073,22.3296,21.6163,20.3411,26.9796,15.4187,20.1296,18.5834,15.3089,22.6412,-12.06563333,14.48141667,19.60423333,-1.22719,18.8445,20.84263333,21.429,10.41447667
1257,1411,1997,KAZ,54,269970,83000,1.72,3.08,-10.552,-10.121,-0.2863,11.8011,16.6596,22.2448,22.9242,21.1677,15.6897,10.8201,-4.2281,-11.003,29.5913,13.2603,18.1254,19.7743,34.3224,19.2386,21.4677,12.7233,6.72834,14.8279,17.937,22.8182,-6.986433333,16.90183333,19.9272,-1.470333333,18.5277,13.63978,24.4451,20.32566667
1258,1412,1998,KAZ,54,269970,73400,0.4,3.22,-14.332,-10.121,-5,6.33977,15.4704,23.4805,25.5157,23.6512,15.1918,7.7901,-4.3169,-6.509,15.1221,25.1816,19.4926,29.8572,24.0803,22.3261,22.83,16.4229,10.9581,11.5565,20.3787,15.3079,-9.817666667,15.09689,21.4529,-1.011933333,15.7477,16.737,25.4212,19.9321
1259,1413,1999,KAZ,54,269970,71000,1.07,2.81,-9.0057,-5.1118,-6.7435,8.83697,16.0376,19.463,23.5694,23.2299,15.3071,9.848,-4.0568,-5.1264,16.066,15.1568,17.5928,22.2228,23.3421,34.5476,30.7947,12.5713,19.2123,21.3312,32.5428,11.5865,-6.953666667,14.77919,20.70213333,0.2216,21.82016667,20.85943333,26.70416667,16.27186667
1260,1414,2000,KAZ,54,269970,72100,1.23,2.97,-9.7321,-6.9201,-2.1214,12.1758,14.487,21.431,23.4807,22.5187,14.8641,4.21769,-4.7843,-6.7406,19.2696,13.5597,12.3711,15.6944,40.7188,33.768,22.9479,17.643,17.6857,27.1963,21.8085,29.5063,-6.257866667,16.03126667,20.28783333,-2.435736667,26.17036667,19.42553333,30.0604,15.0668
1261,1415,2001,KAZ,54,269970,69200,1.72,2.87,-11.081,-9.8662,0.9013,9.88209,18.7509,21.3032,22.1132,21.1734,14.2682,6.10336,0.83741,-9.8344,20.0083,15.6321,15.6722,23.0259,21.5879,27.6105,32.1849,20.8768,15.269,42.5129,19.9012,17.3033,-6.681966667,16.64539667,19.18493333,-0.964543333,26.57246667,22.7769,24.07476667,17.1042
1262,1416,2002,KAZ,54,269970,65733,0.84,3.03,-5.2927,-3.3527,2.98131,6.88569,13.943,19.5324,23.1409,21.7069,16.8239,7.79009,0.55694,-14.463,21.7858,20.2782,29.9145,37.135,34.2156,46.0853,23.5765,14.6187,7.91072,16.4144,23.8029,22.5116,-1.88803,13.45369667,20.55723333,-2.038656667,20.90963333,15.36864,39.1453,23.99283333
1263,1417,2003,KAZ,54,269970,83600,1.19,3.27,-9.8627,-10.616,-5.4891,6.16725,16.2094,19.483,21.6502,23.0381,16.3353,8.35793,-2.393,-6.6777,17.3634,17.5416,22.5771,22.5779,36.0907,41.275,41.3171,14.3748,12.3787,23.8693,30.0428,13.2101,-8.655933333,13.95321667,20.3412,-0.23759,22.37406667,22.6902,33.31453333,19.1607
1264,1418,2004,KAZ,54,269970,80700,1.48,3.42,-10.032,-5.7894,-1.2972,8.02389,17.592,21.8954,23.0086,21.5209,16.4259,7.81422,1.24306,-8.5891,13.4763,19.9785,24.1086,25.9652,20.9797,19.1023,31.4505,22.0174,11.0335,24.3876,31.8596,30.0841,-5.7062,15.83709667,20.31846667,0.15606,28.7771,21.50046667,22.01573333,19.1878
1265,1419,2005,KAZ,54,269970,84900,1.43,3.35,-11.162,-14.717,-0.2652,9.19526,17.4975,22.3114,24.3181,20.885,16.6697,9.0036,-0.0189,-7.025,16.1911,8.81602,25.2734,20.6822,25.3898,32.1585,24.7299,27.9948,6.83289,13.1212,13.637,14.577,-8.714733333,16.33472,20.62426667,0.653233333,13.7784,19.85253,26.07683333,16.76017333
1266,1420,2006,KAZ,54,269970,87600,1.45,3.3,-18.092,-7.8881,1.03261,9.87139,16.1931,23.1577,22.1567,22.1758,15.7836,8.17487,-0.5708,-5.9087,18.2549,19.8123,16.0985,29.6686,17.8906,27.9954,23.0626,8.87254,14.2237,34.9628,32.7763,20.872,-8.31583,16.40739667,20.0387,0.565123333,29.53703333,15.38628,25.18486667,18.05523333
1267,1421,2007,KAZ,54,269970,87400,2.06,3.37,-6.0154,-7.414,-3.8253,10.0402,16.9381,20.8318,23.5935,22.7322,16.448,7.64581,-1.5663,-10.278,14.8234,22.977,17.3303,31.0941,36.2054,24.9969,33.0315,11.2963,10.1951,9.91286,22.0964,16.475,-5.751566667,15.9367,20.92456667,-1.399496667,16.16142,18.1743,30.76546667,18.3769
1268,1422,2008,KAZ,54,269970,75500,1.08,3.37,-18.033,-11.258,3.56393,10.1273,17.6358,21.8092,24.9118,22.9677,14.2018,8.46036,1.32397,-8.0763,10.9971,16.6056,23.2336,13.9932,23.9933,20.2447,28.095,11.8971,17.63,25.0948,14.5148,16.777,-8.57569,16.5241,20.69376667,0.569343333,18.79553333,19.20736667,19.4104,16.94543333
1269,1423,2009,KAZ,54,269970,86900,1.97,3.53,-11.297,-9.9395,-0.8691,7.56617,15.7087,21.3578,22.8175,20.6729,15.4988,8.39956,-1.0621,-9.2591,18.6012,13.4359,21.4698,31.5229,32.9339,19.1348,26.1334,31.8059,20.5087,16.777,23.3172,19.4609,-7.368533333,14.87755667,19.66306667,-0.640546667,19.8517,26.14933333,27.86386667,17.83563333
