Country,Location,Year,Variable,Source,Value,Unit
BANGLADESH,Mymensingh,1995,YIELD - PADDY,Country Sources,2.35,t/Ha
BANGLADESH,Mymensingh,1994,YIELD - PADDY,Country Sources,2.55,t/Ha
BANGLADESH,Mymensingh,1993,YIELD - PADDY,Country Sources,2.71,t/Ha
BANGLADESH,Mymensingh,1992,YIELD - PADDY,Country Sources,2.60,t/Ha
BANGLADESH,Mymensingh,1991,YIELD - PADDY,Country Sources,2.52,t/Ha
BANGLADESH,Mymensingh,1990,YIELD - PADDY,Country Sources,2.37,t/Ha
BANGLADESH,Mymensingh,1989,YIELD - PADDY,Country Sources,2.51,t/Ha
BANGLADESH,Mymensingh,1988,YIELD - PADDY,Country Sources,2.25,t/Ha
BANGLADESH,Mymensingh,1987,YIELD - PADDY,Country Sources,2.40,t/Ha
BANGLADESH,Mymensingh,1986,YIELD - PADDY,Country Sources,2.27,t/Ha
BANGLADESH,Mymensingh,1985,YIELD - PADDY,Country Sources,2.31,t/Ha
BANGLADESH,Mymensingh,1984,YIELD - PADDY,Country Sources,2.16,t/Ha
BANGLADESH,Mymensingh,1983,YIELD - PADDY,Country Sources,2.10,t/Ha
BANGLADESH,Mymensingh,1982,YIELD - PADDY,Country Sources,2.10,t/Ha
BANGLADESH,Mymensingh,1981,YIELD - PADDY,Country Sources,2.07,t/Ha
BANGLADESH,Mymensingh,1980,YIELD - PADDY,Country Sources,2.20,t/Ha
BANGLADESH,Mymensingh,1979,YIELD - PADDY,Country Sources,2.15,t/Ha
BANGLADESH,Mymensingh,1978,YIELD - PADDY,Country Sources,1.97,t/Ha
BANGLADESH,Mymensingh,1977,YIELD - PADDY,Country Sources,1.92,t/Ha
BANGLADESH,Mymensingh,1976,YIELD - PADDY,Country Sources,2.58,t/Ha
BANGLADESH,Mymensingh,1975,YIELD - PADDY,Country Sources,2.80,t/Ha
BANGLADESH,Mymensingh,1974,YIELD - PADDY,Country Sources,2.50,t/Ha
BANGLADESH,Mymensingh,1973,YIELD - PADDY,Country Sources,2.70,t/Ha
BANGLADESH,Mymensingh,1972,YIELD - PADDY,Country Sources,2.11,t/Ha
BANGLADESH,Mymensingh,1971,YIELD - PADDY,Country Sources,1.71,t/Ha
BANGLADESH,Mymensingh,1970,YIELD - PADDY,Country Sources,1.63,t/Ha
BANGLADESH,Mymensingh,1969,YIELD - PADDY,Country Sources,1.57,t/Ha
BANGLADESH,Mymensingh,1968,YIELD - PADDY,Country Sources,1.72,t/Ha
BANGLADESH,Mymensingh,1967,YIELD - PADDY,Country Sources,1.42,t/Ha
BANGLADESH,Mymensingh,1966,YIELD - PADDY,Country Sources,1.42,t/Ha
BANGLADESH,Mymensingh,1965,YIELD - PADDY,Country Sources,1.56,t/Ha
BANGLADESH,Mymensingh,1964,YIELD - PADDY,Country Sources,1.60,t/Ha
BANGLADESH,Mymensingh,1963,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Mymensingh,1962,YIELD - PADDY,Country Sources,1.51,t/Ha
BANGLADESH,Mymensingh,1961,YIELD - PADDY,Country Sources,1.82,t/Ha
BANGLADESH,Mymensingh,1960,YIELD - PADDY,Country Sources,1.85,t/Ha
BANGLADESH,Mymensingh,1959,YIELD - PADDY,Country Sources,1.76,t/Ha
BANGLADESH,Mymensingh,1958,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Mymensingh,1957,YIELD - PADDY,Country Sources,0.49,t/Ha
BANGLADESH,Mymensingh,1956,YIELD - PADDY,Country Sources,1.51,t/Ha
BANGLADESH,Mymensingh,1955,YIELD - PADDY,Country Sources,1.23,t/Ha
BANGLADESH,Mymensingh,1954,YIELD - PADDY,Country Sources,1.38,t/Ha
BANGLADESH,Mymensingh,1953,YIELD - PADDY,Country Sources,1.43,t/Ha
BANGLADESH,Mymensingh,1952,YIELD - PADDY,Country Sources,1.40,t/Ha
BANGLADESH,Mymensingh,1951,YIELD - PADDY,Country Sources,1.48,t/Ha
BANGLADESH,Mymensingh,1950,YIELD - PADDY,Country Sources,1.37,t/Ha
BANGLADESH,Mymensingh,1949,YIELD - PADDY,Country Sources,1.28,t/Ha
BANGLADESH,Mymensingh,1948,YIELD - PADDY,Country Sources,1.25,t/Ha
BANGLADESH,Mymensingh,1947,YIELD - PADDY,Country Sources,1.32,t/Ha
BANGLADESH,Mymensingh,2015,YIELD - PADDY,Country Sources (BBS),3.25,t/Ha
BANGLADESH,Mymensingh,2014,YIELD - PADDY,Country Sources (BBS),3.24,t/Ha
BANGLADESH,Mymensingh,2013,YIELD - PADDY,Country Sources (BBS),3.10,t/Ha
BANGLADESH,Mymensingh,2012,YIELD - PADDY,Country Sources (BBS),2.80,t/Ha
BANGLADESH,Mymensingh,2011,YIELD - PADDY,Country Sources (BBS),2.81,t/Ha
BANGLADESH,Mymensingh,2010,YIELD - PADDY,Country Sources (BBS),2.76,t/Ha
BANGLADESH,Mymensingh,2009,YIELD - PADDY,Country Sources (BBS),2.54,t/Ha
BANGLADESH,Mymensingh,2008,YIELD - PADDY,Country Sources (BBS),2.59,t/Ha
BANGLADESH,Mymensingh,2007,YIELD - PADDY,Country Sources (BBS),2.55,t/Ha
BANGLADESH,Noakhali,2006,PRODUCTION - PADDY,Country Sources,1375500.00,ton
BANGLADESH,Noakhali,2005,PRODUCTION - PADDY,Country Sources,1374753.00,ton
BANGLADESH,Noakhali,2004,PRODUCTION - PADDY,Country Sources,1183362.00,ton
BANGLADESH,Noakhali,2003,PRODUCTION - PADDY,Country Sources,1553160.00,ton
BANGLADESH,Noakhali,2002,PRODUCTION - PADDY,Country Sources,1537335.00,ton
BANGLADESH,Noakhali,2001,PRODUCTION - PADDY,Country Sources,1448850.00,ton
BANGLADESH,Noakhali,2000,PRODUCTION - PADDY,Country Sources,1487190.00,ton
BANGLADESH,Noakhali,1999,PRODUCTION - PADDY,Country Sources,1370145.00,ton
BANGLADESH,Noakhali,1998,PRODUCTION - PADDY,Country Sources,1080840.00,ton
BANGLADESH,Noakhali,1997,PRODUCTION - PADDY,Country Sources,1081170.00,ton
BANGLADESH,Noakhali,1996,PRODUCTION - PADDY,Country Sources,1149495.00,ton
BANGLADESH,Noakhali,1995,PRODUCTION - PADDY,Country Sources,1038060.00,ton
BANGLADESH,Noakhali,1994,PRODUCTION - PADDY,Country Sources,1061700.00,ton
BANGLADESH,Noakhali,1993,PRODUCTION - PADDY,Country Sources,1061445.00,ton
BANGLADESH,Noakhali,1992,PRODUCTION - PADDY,Country Sources,1089000.00,ton
BANGLADESH,Noakhali,1991,PRODUCTION - PADDY,Country Sources,1260000.00,ton
BANGLADESH,Noakhali,1990,PRODUCTION - PADDY,Country Sources,1129500.00,ton
BANGLADESH,Noakhali,1989,PRODUCTION - PADDY,Country Sources,1300500.00,ton
BANGLADESH,Noakhali,1988,PRODUCTION - PADDY,Country Sources,1263868.00,ton
BANGLADESH,Noakhali,1987,PRODUCTION - PADDY,Country Sources,982009.00,ton
BANGLADESH,Noakhali,1986,PRODUCTION - PADDY,Country Sources,1188906.00,ton
BANGLADESH,Noakhali,1985,PRODUCTION - PADDY,Country Sources,1054240.00,ton
BANGLADESH,Noakhali,1984,PRODUCTION - PADDY,Country Sources,1133493.00,ton
BANGLADESH,Noakhali,1983,PRODUCTION - PADDY,Country Sources,1036997.00,ton
BANGLADESH,Noakhali,1982,PRODUCTION - PADDY,Country Sources,1028322.00,ton
BANGLADESH,Noakhali,1981,PRODUCTION - PADDY,Country Sources,897240.00,ton
BANGLADESH,Noakhali,1980,PRODUCTION - PADDY,Country Sources,1077673.00,ton
BANGLADESH,Noakhali,1979,PRODUCTION - PADDY,Country Sources,1001295.00,ton
BANGLADESH,Noakhali,1978,PRODUCTION - PADDY,Country Sources,1109559.00,ton
BANGLADESH,Noakhali,1977,PRODUCTION - PADDY,Country Sources,1153972.00,ton
BANGLADESH,Noakhali,1976,PRODUCTION - PADDY,Country Sources,1122904.00,ton
BANGLADESH,Noakhali,1975,PRODUCTION - PADDY,Country Sources,1001045.00,ton
BANGLADESH,Noakhali,1974,PRODUCTION - PADDY,Country Sources,756963.00,ton
BANGLADESH,Noakhali,1973,PRODUCTION - PADDY,Country Sources,904885.00,ton
BANGLADESH,Noakhali,1972,PRODUCTION - PADDY,Country Sources,782372.00,ton
BANGLADESH,Noakhali,1971,PRODUCTION - PADDY,Country Sources,772447.00,ton
BANGLADESH,Noakhali,1970,PRODUCTION - PADDY,Country Sources,704979.00,ton
BANGLADESH,Noakhali,1969,PRODUCTION - PADDY,Country Sources,828619.00,ton
BANGLADESH,Noakhali,1968,PRODUCTION - PADDY,Country Sources,768502.00,ton
BANGLADESH,Noakhali,1967,PRODUCTION - PADDY,Country Sources,775265.00,ton
BANGLADESH,Noakhali,1966,PRODUCTION - PADDY,Country Sources,709175.00,ton
BANGLADESH,Noakhali,1965,PRODUCTION - PADDY,Country Sources,703913.00,ton
BANGLADESH,Noakhali,1964,PRODUCTION - PADDY,Country Sources,677156.00,ton
BANGLADESH,Noakhali,1963,PRODUCTION - PADDY,Country Sources,675336.00,ton
BANGLADESH,Noakhali,1962,PRODUCTION - PADDY,Country Sources,578864.00,ton
BANGLADESH,Noakhali,1961,PRODUCTION - PADDY,Country Sources,546798.00,ton
BANGLADESH,Noakhali,1960,PRODUCTION - PADDY,Country Sources,551199.00,ton
BANGLADESH,Noakhali,1959,PRODUCTION - PADDY,Country Sources,479184.00,ton
BANGLADESH,Noakhali,1958,PRODUCTION - PADDY,Country Sources,450028.00,ton
BANGLADESH,Noakhali,1957,PRODUCTION - PADDY,Country Sources,562351.00,ton
BANGLADESH,Noakhali,1956,PRODUCTION - PADDY,Country Sources,477661.00,ton
BANGLADESH,Noakhali,1955,PRODUCTION - PADDY,Country Sources,341651.00,ton
BANGLADESH,Noakhali,1954,PRODUCTION - PADDY,Country Sources,539142.00,ton
BANGLADESH,Noakhali,1953,PRODUCTION - PADDY,Country Sources,514930.00,ton
BANGLADESH,Noakhali,1952,PRODUCTION - PADDY,Country Sources,473175.00,ton
BANGLADESH,Noakhali,1951,PRODUCTION - PADDY,Country Sources,429471.00,ton
BANGLADESH,Noakhali,1950,PRODUCTION - PADDY,Country Sources,428754.00,ton
BANGLADESH,Noakhali,1949,PRODUCTION - PADDY,Country Sources,350570.00,ton
BANGLADESH,Noakhali,1948,PRODUCTION - PADDY,Country Sources,484516.00,ton
BANGLADESH,Noakhali,1947,PRODUCTION - PADDY,Country Sources,303751.00,ton
BANGLADESH,Noakhali,2015,PRODUCTION - PADDY,Country Sources (BBS),1239064.00,ton
BANGLADESH,Noakhali,2014,PRODUCTION - PADDY,Country Sources (BBS),1289682.00,ton
BANGLADESH,Noakhali,2013,PRODUCTION - PADDY,Country Sources (BBS),1301186.00,ton
BANGLADESH,Noakhali,2012,PRODUCTION - PADDY,Country Sources (BBS),1264269.00,ton
BANGLADESH,Noakhali,2011,PRODUCTION - PADDY,Country Sources (BBS),1219897.00,ton
BANGLADESH,Noakhali,2010,PRODUCTION - PADDY,Country Sources (BBS),1143551.00,ton
BANGLADESH,Noakhali,2009,PRODUCTION - PADDY,Country Sources (BBS),1085382.00,ton
BANGLADESH,Noakhali,2008,PRODUCTION - PADDY,Country Sources (BBS),982423.00,ton
BANGLADESH,Noakhali,2007,PRODUCTION - PADDY,Country Sources (BBS),892689.00,ton
BANGLADESH,Noakhali,2006,YIELD - PADDY,Country Sources,3.33,t/Ha
BANGLADESH,Noakhali,2005,YIELD - PADDY,Country Sources,3.06,t/Ha
BANGLADESH,Noakhali,2004,YIELD - PADDY,Country Sources,2.70,t/Ha
BANGLADESH,Noakhali,2003,YIELD - PADDY,Country Sources,3.20,t/Ha
BANGLADESH,Noakhali,2002,YIELD - PADDY,Country Sources,3.18,t/Ha
BANGLADESH,Noakhali,2001,YIELD - PADDY,Country Sources,3.07,t/Ha
BANGLADESH,Noakhali,2000,YIELD - PADDY,Country Sources,3.19,t/Ha
BANGLADESH,Noakhali,1999,YIELD - PADDY,Country Sources,2.99,t/Ha
BANGLADESH,Noakhali,1998,YIELD - PADDY,Country Sources,2.59,t/Ha
BANGLADESH,Noakhali,1997,YIELD - PADDY,Country Sources,2.38,t/Ha
BANGLADESH,Noakhali,1996,YIELD - PADDY,Country Sources,2.45,t/Ha
BANGLADESH,Noakhali,1995,YIELD - PADDY,Country Sources,2.26,t/Ha
BANGLADESH,Noakhali,1994,YIELD - PADDY,Country Sources,2.26,t/Ha
BANGLADESH,Noakhali,1993,YIELD - PADDY,Country Sources,2.36,t/Ha
BANGLADESH,Noakhali,1992,YIELD - PADDY,Country Sources,2.92,t/Ha
BANGLADESH,Noakhali,1991,YIELD - PADDY,Country Sources,2.87,t/Ha
BANGLADESH,Noakhali,1990,YIELD - PADDY,Country Sources,2.88,t/Ha
BANGLADESH,Noakhali,1989,YIELD - PADDY,Country Sources,2.91,t/Ha
BANGLADESH,Noakhali,1988,YIELD - PADDY,Country Sources,2.23,t/Ha
BANGLADESH,Noakhali,1987,YIELD - PADDY,Country Sources,2.24,t/Ha
BANGLADESH,Noakhali,1986,YIELD - PADDY,Country Sources,2.19,t/Ha
BANGLADESH,Noakhali,1985,YIELD - PADDY,Country Sources,2.19,t/Ha
BANGLADESH,Noakhali,1984,YIELD - PADDY,Country Sources,2.33,t/Ha
BANGLADESH,Noakhali,1983,YIELD - PADDY,Country Sources,2.19,t/Ha
BANGLADESH,Noakhali,1982,YIELD - PADDY,Country Sources,2.15,t/Ha
BANGLADESH,Noakhali,1981,YIELD - PADDY,Country Sources,1.96,t/Ha
BANGLADESH,Noakhali,1980,YIELD - PADDY,Country Sources,2.13,t/Ha
BANGLADESH,Noakhali,1979,YIELD - PADDY,Country Sources,1.95,t/Ha
BANGLADESH,Noakhali,1978,YIELD - PADDY,Country Sources,2.23,t/Ha
BANGLADESH,Noakhali,1977,YIELD - PADDY,Country Sources,2.38,t/Ha
BANGLADESH,Noakhali,1976,YIELD - PADDY,Country Sources,2.21,t/Ha
BANGLADESH,Noakhali,1975,YIELD - PADDY,Country Sources,1.95,t/Ha
BANGLADESH,Noakhali,1974,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Noakhali,1973,YIELD - PADDY,Country Sources,1.74,t/Ha
BANGLADESH,Noakhali,1972,YIELD - PADDY,Country Sources,1.61,t/Ha
BANGLADESH,Noakhali,1971,YIELD - PADDY,Country Sources,1.51,t/Ha
BANGLADESH,Noakhali,1970,YIELD - PADDY,Country Sources,1.53,t/Ha
BANGLADESH,Noakhali,1969,YIELD - PADDY,Country Sources,1.66,t/Ha
BANGLADESH,Noakhali,1968,YIELD - PADDY,Country Sources,1.61,t/Ha
BANGLADESH,Noakhali,1967,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Noakhali,1966,YIELD - PADDY,Country Sources,1.45,t/Ha
BANGLADESH,Noakhali,1965,YIELD - PADDY,Country Sources,1.72,t/Ha
BANGLADESH,Noakhali,1964,YIELD - PADDY,Country Sources,1.76,t/Ha
BANGLADESH,Noakhali,1963,YIELD - PADDY,Country Sources,1.83,t/Ha
BANGLADESH,Noakhali,1962,YIELD - PADDY,Country Sources,1.64,t/Ha
BANGLADESH,Noakhali,1961,YIELD - PADDY,Country Sources,1.63,t/Ha
BANGLADESH,Noakhali,1960,YIELD - PADDY,Country Sources,1.75,t/Ha
BANGLADESH,Noakhali,1959,YIELD - PADDY,Country Sources,1.56,t/Ha
BANGLADESH,Noakhali,1958,YIELD - PADDY,Country Sources,1.25,t/Ha
BANGLADESH,Noakhali,1957,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Noakhali,1956,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Noakhali,1955,YIELD - PADDY,Country Sources,0.93,t/Ha
BANGLADESH,Noakhali,1954,YIELD - PADDY,Country Sources,1.39,t/Ha
BANGLADESH,Noakhali,1953,YIELD - PADDY,Country Sources,1.33,t/Ha
BANGLADESH,Noakhali,1952,YIELD - PADDY,Country Sources,1.28,t/Ha
BANGLADESH,Noakhali,1951,YIELD - PADDY,Country Sources,1.17,t/Ha
BANGLADESH,Noakhali,1950,YIELD - PADDY,Country Sources,1.26,t/Ha
BANGLADESH,Noakhali,1949,YIELD - PADDY,Country Sources,1.16,t/Ha
BANGLADESH,Noakhali,1948,YIELD - PADDY,Country Sources,1.41,t/Ha
BANGLADESH,Noakhali,1947,YIELD - PADDY,Country Sources,0.96,t/Ha
BANGLADESH,Noakhali,2015,YIELD - PADDY,Country Sources (BBS),2.61,t/Ha
BANGLADESH,Noakhali,2014,YIELD - PADDY,Country Sources (BBS),2.62,t/Ha
BANGLADESH,Noakhali,2013,YIELD - PADDY,Country Sources (BBS),2.59,t/Ha
BANGLADESH,Noakhali,2012,YIELD - PADDY,Country Sources (BBS),2.53,t/Ha
BANGLADESH,Noakhali,2011,YIELD - PADDY,Country Sources (BBS),2.45,t/Ha
BANGLADESH,Noakhali,2010,YIELD - PADDY,Country Sources (BBS),2.41,t/Ha
BANGLADESH,Noakhali,2009,YIELD - PADDY,Country Sources (BBS),2.33,t/Ha
BANGLADESH,Noakhali,2008,YIELD - PADDY,Country Sources (BBS),2.30,t/Ha
BANGLADESH,Noakhali,2007,YIELD - PADDY,Country Sources (BBS),2.19,t/Ha
BANGLADESH,Pabna,2006,PRODUCTION - PADDY,Country Sources,1617000.00,ton
BANGLADESH,Pabna,2005,PRODUCTION - PADDY,Country Sources,1476510.00,ton
BANGLADESH,Pabna,2004,PRODUCTION - PADDY,Country Sources,1326640.50,ton
BANGLADESH,Pabna,2003,PRODUCTION - PADDY,Country Sources,1369305.00,ton
BANGLADESH,Pabna,2002,PRODUCTION - PADDY,Country Sources,1310010.00,ton
BANGLADESH,Pabna,2001,PRODUCTION - PADDY,Country Sources,1314135.00,ton
BANGLADESH,Pabna,2000,PRODUCTION - PADDY,Country Sources,1203375.00,ton
BANGLADESH,Pabna,1999,PRODUCTION - PADDY,Country Sources,1096500.00,ton
BANGLADESH,Pabna,1998,PRODUCTION - PADDY,Country Sources,745290.00,ton
BANGLADESH,Pabna,1997,PRODUCTION - PADDY,Country Sources,810300.00,ton
BANGLADESH,Pabna,1996,PRODUCTION - PADDY,Country Sources,783180.00,ton
BANGLADESH,Pabna,1995,PRODUCTION - PADDY,Country Sources,676275.00,ton
BANGLADESH,Pabna,1994,PRODUCTION - PADDY,Country Sources,684405.00,ton
BANGLADESH,Pabna,1993,PRODUCTION - PADDY,Country Sources,655095.00,ton
BANGLADESH,Pabna,1992,PRODUCTION - PADDY,Country Sources,773613.19,ton
BANGLADESH,Pabna,1991,PRODUCTION - PADDY,Country Sources,772114.00,ton
BANGLADESH,Pabna,1990,PRODUCTION - PADDY,Country Sources,782609.00,ton
BANGLADESH,Pabna,1989,PRODUCTION - PADDY,Country Sources,752624.00,ton
BANGLADESH,Pabna,1988,PRODUCTION - PADDY,Country Sources,623688.00,ton
BANGLADESH,Pabna,1987,PRODUCTION - PADDY,Country Sources,592204.00,ton
BANGLADESH,Pabna,1986,PRODUCTION - PADDY,Country Sources,695652.00,ton
BANGLADESH,Pabna,1985,PRODUCTION - PADDY,Country Sources,744997.00,ton
BANGLADESH,Pabna,1984,PRODUCTION - PADDY,Country Sources,638034.00,ton
BANGLADESH,Pabna,1983,PRODUCTION - PADDY,Country Sources,742877.00,ton
BANGLADESH,Pabna,1982,PRODUCTION - PADDY,Country Sources,695993.00,ton
BANGLADESH,Pabna,1981,PRODUCTION - PADDY,Country Sources,710411.00,ton
BANGLADESH,Pabna,1980,PRODUCTION - PADDY,Country Sources,559691.00,ton
BANGLADESH,Pabna,1979,PRODUCTION - PADDY,Country Sources,511043.00,ton
BANGLADESH,Pabna,1978,PRODUCTION - PADDY,Country Sources,612391.00,ton
BANGLADESH,Pabna,1977,PRODUCTION - PADDY,Country Sources,623154.00,ton
BANGLADESH,Pabna,1976,PRODUCTION - PADDY,Country Sources,557010.00,ton
BANGLADESH,Pabna,1975,PRODUCTION - PADDY,Country Sources,577424.00,ton
BANGLADESH,Pabna,1974,PRODUCTION - PADDY,Country Sources,444126.00,ton
BANGLADESH,Pabna,1973,PRODUCTION - PADDY,Country Sources,398594.00,ton
BANGLADESH,Pabna,1972,PRODUCTION - PADDY,Country Sources,415555.00,ton
BANGLADESH,Pabna,1971,PRODUCTION - PADDY,Country Sources,390024.00,ton
BANGLADESH,Pabna,1970,PRODUCTION - PADDY,Country Sources,442502.00,ton
BANGLADESH,Pabna,1969,PRODUCTION - PADDY,Country Sources,603358.00,ton
BANGLADESH,Pabna,1968,PRODUCTION - PADDY,Country Sources,483015.00,ton
BANGLADESH,Pabna,1967,PRODUCTION - PADDY,Country Sources,434147.00,ton
BANGLADESH,Pabna,1966,PRODUCTION - PADDY,Country Sources,420003.00,ton
BANGLADESH,Pabna,1965,PRODUCTION - PADDY,Country Sources,505912.00,ton
BANGLADESH,Pabna,1964,PRODUCTION - PADDY,Country Sources,494235.00,ton
BANGLADESH,Pabna,1963,PRODUCTION - PADDY,Country Sources,503786.00,ton
BANGLADESH,Pabna,1962,PRODUCTION - PADDY,Country Sources,375088.00,ton
BANGLADESH,Pabna,1961,PRODUCTION - PADDY,Country Sources,548259.00,ton
BANGLADESH,Pabna,1960,PRODUCTION - PADDY,Country Sources,409256.00,ton
BANGLADESH,Pabna,1959,PRODUCTION - PADDY,Country Sources,379712.00,ton
BANGLADESH,Pabna,1958,PRODUCTION - PADDY,Country Sources,306699.00,ton
BANGLADESH,Pabna,1957,PRODUCTION - PADDY,Country Sources,440987.00,ton
BANGLADESH,Pabna,1956,PRODUCTION - PADDY,Country Sources,428168.00,ton
BANGLADESH,Pabna,1955,PRODUCTION - PADDY,Country Sources,336121.00,ton
BANGLADESH,Pabna,1954,PRODUCTION - PADDY,Country Sources,234394.00,ton
BANGLADESH,Pabna,1953,PRODUCTION - PADDY,Country Sources,470792.00,ton
BANGLADESH,Pabna,1952,PRODUCTION - PADDY,Country Sources,370685.00,ton
BANGLADESH,Pabna,1951,PRODUCTION - PADDY,Country Sources,419760.00,ton
BANGLADESH,Pabna,1950,PRODUCTION - PADDY,Country Sources,495363.00,ton
BANGLADESH,Pabna,1949,PRODUCTION - PADDY,Country Sources,382712.00,ton
BANGLADESH,Pabna,1948,PRODUCTION - PADDY,Country Sources,390771.00,ton
BANGLADESH,Pabna,1947,PRODUCTION - PADDY,Country Sources,398958.00,ton
BANGLADESH,Pabna,2015,PRODUCTION - PADDY,Country Sources (BBS),1296987.00,ton
BANGLADESH,Pabna,2014,PRODUCTION - PADDY,Country Sources (BBS),1318226.00,ton
BANGLADESH,Pabna,2013,PRODUCTION - PADDY,Country Sources (BBS),1255336.00,ton
BANGLADESH,Pabna,2012,PRODUCTION - PADDY,Country Sources (BBS),1258234.00,ton
BANGLADESH,Pabna,2011,PRODUCTION - PADDY,Country Sources (BBS),1259117.00,ton
BANGLADESH,Pabna,2010,PRODUCTION - PADDY,Country Sources (BBS),1245322.00,ton
BANGLADESH,Pabna,2009,PRODUCTION - PADDY,Country Sources (BBS),1141400.00,ton
BANGLADESH,Pabna,2008,PRODUCTION - PADDY,Country Sources (BBS),1152815.00,ton
BANGLADESH,Pabna,2007,PRODUCTION - PADDY,Country Sources (BBS),1098041.00,ton
BANGLADESH,Pabna,2006,YIELD - PADDY,Country Sources,4.26,t/Ha
BANGLADESH,Pabna,2005,YIELD - PADDY,Country Sources,4.04,t/Ha
BANGLADESH,Pabna,2004,YIELD - PADDY,Country Sources,3.70,t/Ha
BANGLADESH,Pabna,2003,YIELD - PADDY,Country Sources,3.65,t/Ha
BANGLADESH,Pabna,2002,YIELD - PADDY,Country Sources,3.58,t/Ha
BANGLADESH,Pabna,2001,YIELD - PADDY,Country Sources,3.60,t/Ha
BANGLADESH,Pabna,2000,YIELD - PADDY,Country Sources,3.54,t/Ha
BANGLADESH,Pabna,1999,YIELD - PADDY,Country Sources,3.51,t/Ha
BANGLADESH,Pabna,1998,YIELD - PADDY,Country Sources,2.88,t/Ha
BANGLADESH,Pabna,1997,YIELD - PADDY,Country Sources,2.88,t/Ha
BANGLADESH,Pabna,1996,YIELD - PADDY,Country Sources,2.82,t/Ha
BANGLADESH,Pabna,1995,YIELD - PADDY,Country Sources,2.67,t/Ha
BANGLADESH,Pabna,1994,YIELD - PADDY,Country Sources,2.60,t/Ha
BANGLADESH,Pabna,1993,YIELD - PADDY,Country Sources,2.42,t/Ha
BANGLADESH,Pabna,1992,YIELD - PADDY,Country Sources,2.76,t/Ha
BANGLADESH,Pabna,1991,YIELD - PADDY,Country Sources,2.92,t/Ha
BANGLADESH,Pabna,1990,YIELD - PADDY,Country Sources,2.78,t/Ha
BANGLADESH,Pabna,1989,YIELD - PADDY,Country Sources,2.74,t/Ha
BANGLADESH,Pabna,1988,YIELD - PADDY,Country Sources,2.32,t/Ha
BANGLADESH,Pabna,1987,YIELD - PADDY,Country Sources,3.11,t/Ha
BANGLADESH,Pabna,1986,YIELD - PADDY,Country Sources,1.97,t/Ha
BANGLADESH,Pabna,1985,YIELD - PADDY,Country Sources,1.98,t/Ha
BANGLADESH,Pabna,1984,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Pabna,1983,YIELD - PADDY,Country Sources,1.83,t/Ha
BANGLADESH,Pabna,1982,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Pabna,1981,YIELD - PADDY,Country Sources,1.85,t/Ha
BANGLADESH,Pabna,1980,YIELD - PADDY,Country Sources,1.51,t/Ha
BANGLADESH,Pabna,1979,YIELD - PADDY,Country Sources,1.42,t/Ha
BANGLADESH,Pabna,1978,YIELD - PADDY,Country Sources,1.59,t/Ha
BANGLADESH,Pabna,1977,YIELD - PADDY,Country Sources,1.63,t/Ha
BANGLADESH,Pabna,1976,YIELD - PADDY,Country Sources,1.41,t/Ha
BANGLADESH,Pabna,1975,YIELD - PADDY,Country Sources,1.53,t/Ha
BANGLADESH,Pabna,1974,YIELD - PADDY,Country Sources,1.37,t/Ha
BANGLADESH,Pabna,1973,YIELD - PADDY,Country Sources,1.44,t/Ha
BANGLADESH,Pabna,1972,YIELD - PADDY,Country Sources,1.29,t/Ha
BANGLADESH,Pabna,1971,YIELD - PADDY,Country Sources,1.04,t/Ha
BANGLADESH,Pabna,1970,YIELD - PADDY,Country Sources,1.31,t/Ha
BANGLADESH,Pabna,1969,YIELD - PADDY,Country Sources,1.50,t/Ha
BANGLADESH,Pabna,1968,YIELD - PADDY,Country Sources,1.33,t/Ha
BANGLADESH,Pabna,1967,YIELD - PADDY,Country Sources,1.20,t/Ha
BANGLADESH,Pabna,1966,YIELD - PADDY,Country Sources,1.43,t/Ha
BANGLADESH,Pabna,1965,YIELD - PADDY,Country Sources,1.45,t/Ha
BANGLADESH,Pabna,1964,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Pabna,1963,YIELD - PADDY,Country Sources,1.57,t/Ha
BANGLADESH,Pabna,1962,YIELD - PADDY,Country Sources,1.21,t/Ha
BANGLADESH,Pabna,1961,YIELD - PADDY,Country Sources,1.79,t/Ha
BANGLADESH,Pabna,1960,YIELD - PADDY,Country Sources,1.33,t/Ha
BANGLADESH,Pabna,1959,YIELD - PADDY,Country Sources,1.25,t/Ha
BANGLADESH,Pabna,1958,YIELD - PADDY,Country Sources,0.98,t/Ha
BANGLADESH,Pabna,1957,YIELD - PADDY,Country Sources,1.41,t/Ha
BANGLADESH,Pabna,1956,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Pabna,1955,YIELD - PADDY,Country Sources,1.18,t/Ha
BANGLADESH,Pabna,1954,YIELD - PADDY,Country Sources,0.88,t/Ha
